0.585,2.17348,3.6061,1.38271,0.982316,2.38834,3.95123,0.552199,-0.833712,0.833712,0.552199
0.59,2.18039,3.61101,1.3828,0.985094,2.38692,3.95678,0.556361,-0.830941,0.830941,0.556361
0.59,2.18039,3.61101,1.38279,0.985043,2.38692,3.95675,0.556361,-0.830941,0.830941,0.556361
0.595,2.1873,3.61593,1.38276,0.987044,2.38549,3.96192,0.560509,-0.828148,0.828148,0.560509
0.595,2.1873,3.61594,1.38264,0.987599,2.38549,3.96212,0.560509,-0.828148,0.828148,0.560509
0.6,2.19422,3.62088,1.38253,0.990343,2.38405,3.96761,0.564642,-0.825336,0.825336,0.564642
0.6,2.19422,3.62088,1.38252,0.990294,2.38405,3.96758,0.564642,-0.825336,0.825336,0.564642
0.605,2.20113,3.62583,1.38229,0.992292,2.3826,3.97271,0.568762,-0.822502,0.822502,0.568762
0.605,2.20113,3.62584,1.38218,0.992823,2.3826,3.9729,0.568762,-0.822502,0.822502,0.568762
0.61,2.20804,3.63081,1.38186,0.995533,2.38114,3.97832,0.572867,-0.819648,0.819648,0.572867
0.61,2.20804,3.63081,1.38185,0.995486,2.38114,3.97829,0.572867,-0.819648,0.819648,0.572867
0.615,2.21495,3.63579,1.38142,0.99748,2.37969,3.98337,0.576959,-0.816773,0.816773,0.576959
0.615,2.21494,3.6358,1.38131,0.997987,2.37967,3.98355,0.576959,-0.816773,0.816773,0.576959
0.62,2.22185,3.64079,1.3808,1.00066,2.37819,3.98891,0.581035,-0.813878,0.813878,0.581035
0.62,2.22185,3.64079,1.38079,1.00062,2.3782,3.98888,0.581035,-0.813878,0.813878,0.581035
0.625,2.22876,3.64579,1.38015,1.00261,2.37674,3.99391,0.585097,-0.810963,0.810963,0.585097
0.625,2.22875,3.6458,1.38005,1.00309,2.37672,3.99407,0.585097,-0.810963,0.810963,0.585097
0.63,2.23565,3.65082,1.37933,1.00573,2.37523,3.99935,0.589145,-0.808028,0.808028,0.589145
0.63,2.23565,3.65082,1.37932,1.00569,2.37523,3.99933,0.589145,-0.808028,0.808028,0.589145
